session_id,user_id,session_start,session_end,device_id,browser,traffic_source,events_count
S001628,U01572,2025-09-25 17:32:50.390338,2025-09-25 17:48:59.390338,D3,Chrome,Email,3
S001629,U01722,2025-09-25 08:44:52.390338,2025-09-25 08:51:19.390338,D2,Safari,Direct,1
S001630,U01926,2025-09-26 01:09:03.390338,2025-09-26 01:24:00.390338,D2,Edge,Google,4
S001631,U01599,2025-09-26 01:02:56.390338,2025-09-26 01:17:59.390338,D1,Edge,Direct,4
S001632,U01351,2025-09-25 17:23:19.390338,2025-09-25 17:37:18.390338,D2,Edge,Email,2
S001633,U00579,2025-09-25 15:45:44.390338,2025-09-25 15:58:56.390338,D3,Firefox,Google,4
S001634,U01526,2025-09-25 13:53:48.390338,2025-09-25 14:10:45.390338,D2,Firefox,Google,3
S001635,U00875,2025-09-25 04:02:38.390338,2025-09-25 04:16:31.390338,D3,Edge,Facebook,3
S001636,U00017,2025-09-25 07:49:47.390338,2025-09-25 08:07:53.390338,D1,Firefox,Google,2
S001637,U00444,2025-09-25 21:39:38.390338,2025-09-25 22:11:11.390338,D3,Chrome,Direct,4
S001638,U00563,2025-09-25 15:47:58.390338,2025-09-25 16:00:55.390338,D2,Firefox,Google,3
S001639,U01351,2025-09-25 19:56:49.390338,2025-09-25 20:11:46.390338,D1,Edge,Organic,3
S001640,U00050,2025-09-25 22:25:55.390338,2025-09-25 22:57:23.390338,D3,Firefox,Email,4
S001641,U00808,2025-09-25 08:20:44.390338,2025-09-25 08:36:46.390338,D2,Edge,Organic,3
S001642,U00071,2025-09-25 15:52:02.390338,2025-09-25 15:56:13.390338,D1,Edge,Direct,2
S001643,U01164,2025-09-25 08:23:21.390338,2025-09-25 08:28:11.390338,D1,Safari,Facebook,2
S001644,U01532,2025-09-25 03:50:51.390338,2025-09-25 04:11:50.390338,D1,Chrome,Direct,3
S001645,U00737,2025-09-25 10:54:46.390338,2025-09-25 10:58:05.390338,D2,Safari,Direct,2
S001646,U01327,2025-09-25 12:01:25.390338,2025-09-25 12:15:02.390338,D3,Edge,Google,3
S001647,U00424,2025-09-25 10:34:47.390338,2025-09-25 10:50:26.390338,D3,Firefox,Facebook,4
S001648,U01436,2025-09-25 20:07:14.390338,2025-09-25 20:17:19.390338,D3,Firefox,Email,2
S001649,U01241,2025-09-25 09:24:37.390338,2025-09-25 09:33:27.390338,D2,Edge,Direct,2
S001650,U01951,2025-09-25 14:41:15.390338,2025-09-25 14:47:35.390338,D1,Edge,Google,3
S001651,U01988,2025-09-25 20:08:32.390338,2025-09-25 20:11:56.390338,D1,Edge,Email,2
S001652,U00390,2025-09-25 20:29:02.390338,2025-09-25 20:48:04.390338,D1,Firefox,Email,4
S001653,U00961,2025-09-25 10:23:33.390338,2025-09-25 10:34:27.390338,D2,Edge,Google,2
S001654,U01052,2025-09-25 15:30:24.390338,2025-09-25 15:36:19.390338,D3,Chrome,Facebook,3
S001655,U00992,2025-09-26 03:07:58.390338,2025-09-26 03:26:39.390338,D2,Safari,Facebook,3
S001656,U01246,2025-09-26 00:02:47.390338,2025-09-26 00:22:59.390338,D2,Safari,Email,4
S001657,U00346,2025-09-25 17:50:18.390338,2025-09-25 18:12:41.390338,D2,Chrome,Direct,3
S001658,U00053,2025-09-25 13:48:47.390338,2025-09-25 13:58:54.390338,D3,Chrome,Organic,3
S001659,U01191,2025-09-25 06:56:50.390338,2025-09-25 07:26:31.390338,D2,Edge,Direct,5
S001660,U00408,2025-09-26 01:06:54.390338,2025-09-26 01:18:15.390338,D3,Edge,Facebook,2
S001661,U01192,2025-09-25 07:49:10.390338,2025-09-25 08:13:50.390338,D1,Edge,Facebook,3
S001662,U01032,2025-09-25 05:33:31.390338,2025-09-25 05:51:26.390338,D2,Safari,Organic,4
S001663,U00144,2025-09-25 09:04:34.390338,2025-09-25 09:21:12.390338,D3,Firefox,Google,3
S001664,U00184,2025-09-25 07:47:01.390338,2025-09-25 07:49:41.390338,D2,Safari,Google,2
S001665,U00563,2025-09-25 19:40:50.390338,2025-09-25 20:03:22.390338,D2,Firefox,Organic,4
S001666,U00914,2025-09-25 03:45:32.390338,2025-09-25 03:50:47.390338,D1,Edge,Organic,2
S001667,U01596,2025-09-25 15:22:12.390338,2025-09-25 15:37:21.390338,D3,Safari,Organic,3
S001668,U01256,2025-09-25 17:30:22.390338,2025-09-25 17:47:30.390338,D2,Firefox,Direct,2
S001669,U01076,2025-09-25 20:22:09.390338,2025-09-25 20:33:55.390338,D2,Chrome,Google,2
S001670,U01165,2025-09-25 19:18:44.390338,2025-09-25 19:30:15.390338,D2,Edge,Email,2
S001671,U01035,2025-09-25 08:26:54.390338,2025-09-25 08:38:17.390338,D3,Safari,Organic,3
S001672,U01338,2025-09-25 03:40:19.390338,2025-09-25 03:49:10.390338,D1,Edge,Organic,2
S001673,U00253,2025-09-25 17:02:30.390338,2025-09-25 17:13:24.390338,D1,Chrome,Organic,3
S001674,U00645,2025-09-25 07:34:18.390338,2025-09-25 07:53:27.390338,D1,Firefox,Facebook,3
S001675,U00031,2025-09-25 12:59:18.390338,2025-09-25 13:23:17.390338,D2,Chrome,Google,3
S001676,U00844,2025-09-25 10:50:29.390338,2025-09-25 11:11:33.390338,D1,Firefox,Organic,4
S001677,U01549,2025-09-25 16:51:45.390338,2025-09-25 16:58:04.390338,D1,Edge,Google,1
S001678,U01780,2025-09-25 18:09:30.390338,2025-09-25 18:24:22.390338,D2,Edge,Direct,3
S001679,U01870,2025-09-25 10:55:36.390338,2025-09-25 11:11:30.390338,D3,Edge,Direct,2
S001680,U01845,2025-09-25 20:30:38.390338,2025-09-25 20:56:08.390338,D1,Firefox,Email,4
S001681,U00103,2025-09-25 15:05:58.390338,2025-09-25 15:24:08.390338,D2,Safari,Facebook,3
S001682,U00759,2025-09-25 11:29:38.390338,2025-09-25 11:42:01.390338,D1,Chrome,Facebook,3
S001683,U01778,2025-09-25 21:40:25.390338,2025-09-25 21:59:22.390338,D1,Firefox,Direct,3
S001684,U01301,2025-09-25 10:18:44.390338,2025-09-25 10:24:41.390338,D1,Edge,Organic,2
S001685,U00164,2025-09-26 03:11:10.390338,2025-09-26 03:30:29.390338,D1,Safari,Direct,3
S001686,U00211,2025-09-26 00:35:44.390338,2025-09-26 00:50:57.390338,D2,Edge,Direct,3
S001687,U00182,2025-09-26 02:15:06.390338,2025-09-26 02:19:30.390338,D3,Edge,Google,2
S001688,U01190,2025-09-25 12:42:18.390338,2025-09-25 12:50:39.390338,D1,Safari,Google,2
S001689,U00428,2025-09-25 10:04:03.390338,2025-09-25 10:16:26.390338,D2,Firefox,Google,4
S001690,U01184,2025-09-25 17:27:28.390338,2025-09-25 17:37:52.390338,D2,Chrome,Google,3
S001691,U00085,2025-09-25 06:23:33.390338,2025-09-25 06:39:59.390338,D2,Firefox,Direct,2
S001692,U00699,2025-09-25 19:47:42.390338,2025-09-25 20:05:30.390338,D2,Edge,Facebook,3
S001693,U01243,2025-09-25 06:35:29.390338,2025-09-25 06:55:00.390338,D3,Edge,Google,3
S001694,U01637,2025-09-25 10:31:58.390338,2025-09-25 10:38:17.390338,D2,Safari,Email,1
S001695,U00365,2025-09-25 23:36:31.390338,2025-09-25 23:45:40.390338,D2,Firefox,Google,2
S001696,U01063,2025-09-25 19:59:45.390338,2025-09-25 20:12:43.390338,D1,Firefox,Google,4
S001697,U00736,2025-09-25 18:55:45.390338,2025-09-25 19:20:29.390338,D1,Firefox,Google,4
S001698,U00778,2025-09-25 08:34:57.390338,2025-09-25 08:57:26.390338,D1,Edge,Direct,4
S001699,U00895,2025-09-25 21:28:26.390338,2025-09-25 21:50:31.390338,D3,Safari,Organic,4
S001700,U00386,2025-09-25 13:04:07.390338,2025-09-25 13:13:41.390338,D3,Chrome,Organic,2
S001701,U00163,2025-09-25 05:52:29.390338,2025-09-25 06:01:43.390338,D1,Safari,Organic,2
S001702,U01457,2025-09-25 10:25:05.390338,2025-09-25 10:28:43.390338,D1,Chrome,Direct,2
S001703,U00490,2025-09-26 11:49:53.390338,2025-09-26 12:04:35.390338,D1,Edge,Google,3
S001704,U00592,2025-09-26 14:14:39.390338,2025-09-26 14:23:07.390338,D1,Chrome,Email,2
S001705,U01697,2025-09-26 04:49:54.390338,2025-09-26 05:14:00.390338,D3,Safari,Facebook,4
S001706,U01130,2025-09-26 07:53:35.390338,2025-09-26 08:00:53.390338,D3,Firefox,Direct,2
S001707,U00841,2025-09-26 17:40:11.390338,2025-09-26 17:54:35.390338,D2,Safari,Organic,2
S001708,U01075,2025-09-26 04:54:26.390338,2025-09-26 05:06:57.390338,D1,Safari,Direct,3
S001709,U01571,2025-09-26 20:19:47.390338,2025-09-26 20:30:53.390338,D1,Firefox,Google,2
S001710,U01319,2025-09-26 13:11:33.390338,2025-09-26 13:31:27.390338,D3,Chrome,Facebook,4
S001711,U01656,2025-09-27 01:02:21.390338,2025-09-27 01:23:24.390338,D1,Firefox,Organic,4
S001712,U01721,2025-09-26 09:26:12.390338,2025-09-26 09:31:25.390338,D2,Safari,Google,1
S001713,U00339,2025-09-27 02:34:54.390338,2025-09-27 02:54:55.390338,D3,Edge,Organic,3
S001714,U00643,2025-09-26 20:03:03.390338,2025-09-26 20:10:09.390338,D3,Edge,Email,2
S001715,U00184,2025-09-26 16:34:47.390338,2025-09-26 16:56:11.390338,D2,Chrome,Google,3
S001716,U01861,2025-09-26 20:39:03.390338,2025-09-26 20:55:30.390338,D2,Firefox,Organic,3
S001717,U00333,2025-09-26 22:47:13.390338,2025-09-26 22:57:49.390338,D2,Firefox,Organic,2
S001718,U00545,2025-09-26 03:30:04.390338,2025-09-26 03:46:58.390338,D2,Chrome,Google,4
S001719,U00133,2025-09-26 18:36:24.390338,2025-09-26 18:50:35.390338,D3,Chrome,Direct,2
S001720,U00014,2025-09-27 02:42:05.390338,2025-09-27 02:59:02.390338,D1,Chrome,Facebook,4
S001721,U01488,2025-09-26 23:15:07.390338,2025-09-26 23:24:40.390338,D3,Firefox,Direct,1
S001722,U01921,2025-09-26 10:57:42.390338,2025-09-26 11:10:09.390338,D1,Chrome,Google,2
S001723,U01641,2025-09-26 09:25:57.390338,2025-09-26 09:29:17.390338,D2,Safari,Email,2
S001724,U00226,2025-09-26 15:32:27.390338,2025-09-26 15:58:52.390338,D2,Firefox,Direct,3
S001725,U00629,2025-09-27 01:50:19.390338,2025-09-27 01:59:25.390338,D2,Edge,Email,2
S001726,U00916,2025-09-26 21:33:12.390338,2025-09-26 21:48:24.390338,D3,Chrome,Email,3
S001727,U00090,2025-09-26 18:55:35.390338,2025-09-26 19:06:33.390338,D2,Firefox,Facebook,2
S001728,U01200,2025-09-26 11:16:36.390338,2025-09-26 11:23:31.390338,D2,Chrome,Email,2
S001729,U01905,2025-09-26 23:13:34.390338,2025-09-26 23:31:36.390338,D2,Firefox,Email,3
S001730,U01836,2025-09-27 00:47:31.390338,2025-09-27 01:06:55.390338,D2,Safari,Email,4
S001731,U00107,2025-09-27 00:48:22.390338,2025-09-27 01:07:13.390338,D2,Edge,Organic,3
S001732,U00752,2025-09-26 04:42:33.390338,2025-09-26 04:51:49.390338,D3,Firefox,Facebook,2
S001733,U00630,2025-09-26 21:25:42.390338,2025-09-26 21:50:55.390338,D1,Firefox,Google,3
S001734,U01306,2025-09-26 16:27:01.390338,2025-09-26 16:46:51.390338,D2,Edge,Email,3
S001735,U01467,2025-09-26 19:28:03.390338,2025-09-26 19:38:51.390338,D3,Edge,Direct,3
S001736,U01673,2025-09-27 01:09:47.390338,2025-09-27 01:14:04.390338,D3,Safari,Organic,2
S001737,U00001,2025-09-26 10:04:22.390338,2025-09-26 10:40:02.390338,D3,Chrome,Google,5
S001738,U00255,2025-09-26 04:34:56.390338,2025-09-26 04:56:08.390338,D3,Chrome,Google,4
S001739,U01424,2025-09-26 16:53:13.390338,2025-09-26 16:53:36.390338,D2,Edge,Google,1
S001740,U00818,2025-09-26 08:48:03.390338,2025-09-26 08:57:00.390338,D3,Firefox,Google,2
S001741,U01208,2025-09-26 16:01:37.390338,2025-09-26 16:08:17.390338,D3,Edge,Google,2
S001742,U00705,2025-09-26 22:47:56.390338,2025-09-26 23:04:30.390338,D3,Edge,Email,4
S001743,U00474,2025-09-26 11:55:01.390338,2025-09-26 12:11:19.390338,D3,Edge,Email,3
S001744,U01548,2025-09-26 09:53:34.390338,2025-09-26 09:55:19.390338,D3,Firefox,Email,1
S001745,U00284,2025-09-26 17:46:42.390338,2025-09-26 17:59:39.390338,D3,Edge,Google,3
S001746,U00481,2025-09-26 20:39:39.390338,2025-09-26 20:48:08.390338,D3,Edge,Direct,2
S001747,U00184,2025-09-26 12:53:30.390338,2025-09-26 13:20:40.390338,D3,Safari,Direct,4
S001748,U01971,2025-09-27 01:34:12.390338,2025-09-27 01:55:23.390338,D2,Safari,Email,3
S001749,U00087,2025-09-26 16:55:22.390338,2025-09-26 17:11:22.390338,D2,Safari,Google,3
S001750,U00385,2025-09-26 22:09:50.390338,2025-09-26 22:18:14.390338,D3,Chrome,Direct,2
S001751,U00612,2025-09-26 19:24:49.390338,2025-09-26 19:31:37.390338,D3,Edge,Direct,1
S001752,U00909,2025-09-26 14:03:16.390338,2025-09-26 14:17:23.390338,D1,Chrome,Google,3
S001753,U01233,2025-09-26 13:03:07.390338,2025-09-26 13:13:45.390338,D2,Edge,Facebook,2
S001754,U01421,2025-09-26 11:53:42.390338,2025-09-26 12:10:28.390338,D2,Edge,Organic,2
S001755,U00903,2025-09-26 12:25:08.390338,2025-09-26 12:36:45.390338,D2,Chrome,Google,2
S001756,U00731,2025-09-26 08:07:11.390338,2025-09-26 08:23:22.390338,D2,Firefox,Direct,4
S001757,U00645,2025-09-26 20:36:32.390338,2025-09-26 20:51:33.390338,D3,Firefox,Direct,2
S001758,U01733,2025-09-26 19:48:11.390338,2025-09-26 19:53:41.390338,D3,Edge,Organic,3
S001759,U00598,2025-09-26 21:50:31.390338,2025-09-26 22:02:13.390338,D1,Firefox,Email,3
S001760,U00953,2025-09-26 15:41:28.390338,2025-09-26 16:02:52.390338,D2,Safari,Google,3
S001761,U00211,2025-09-27 01:14:43.390338,2025-09-27 01:39:41.390338,D3,Safari,Facebook,3
S001762,U01251,2025-09-26 21:05:29.390338,2025-09-26 21:16:29.390338,D3,Safari,Facebook,2
S001763,U00051,2025-09-26 17:47:02.390338,2025-09-26 17:53:32.390338,D2,Edge,Google,2
S001764,U01029,2025-09-26 14:33:11.390338,2025-09-26 14:58:12.390338,D2,Edge,Facebook,4
S001765,U00639,2025-09-26 06:29:26.390338,2025-09-26 06:39:04.390338,D1,Firefox,Facebook,2
S001766,U01154,2025-09-26 14:34:25.390338,2025-09-26 14:44:17.390338,D1,Chrome,Email,2
S001767,U00354,2025-09-26 07:50:00.390338,2025-09-26 07:57:36.390338,D2,Firefox,Facebook,1
S001768,U00642,2025-09-26 22:50:14.390338,2025-09-26 23:06:06.390338,D1,Edge,Google,4
S001769,U00278,2025-09-26 06:32:54.390338,2025-09-26 06:36:03.390338,D3,Edge,Direct,2
S001770,U00352,2025-09-26 08:44:32.390338,2025-09-26 08:46:32.390338,D1,Firefox,Google,2
S001771,U01649,2025-09-26 16:21:44.390338,2025-09-26 16:40:55.390338,D3,Edge,Email,3
S001772,U01038,2025-09-26 21:28:02.390338,2025-09-26 21:33:13.390338,D1,Edge,Organic,2
S001773,U01486,2025-09-26 04:25:16.390338,2025-09-26 04:36:32.390338,D1,Safari,Email,4
S001774,U01063,2025-09-26 11:03:47.390338,2025-09-26 11:12:45.390338,D2,Chrome,Facebook,2
S001775,U01435,2025-09-27 01:43:02.390338,2025-09-27 01:46:24.390338,D2,Chrome,Direct,2
S001776,U00498,2025-09-27 00:50:57.390338,2025-09-27 01:03:26.390338,D1,Firefox,Google,3
S001777,U01013,2025-09-26 14:39:42.390338,2025-09-26 14:46:10.390338,D1,Edge,Direct,2
S001778,U00665,2025-09-26 15:31:40.390338,2025-09-26 15:45:56.390338,D3,Edge,Google,2
S001779,U01339,2025-09-26 04:55:30.390338,2025-09-26 05:05:07.390338,D3,Edge,Email,2
S001780,U00813,2025-09-26 14:37:03.390338,2025-09-26 14:44:51.390338,D1,Edge,Facebook,3
S001781,U00574,2025-09-26 12:26:58.390338,2025-09-26 12:40:29.390338,D2,Firefox,Direct,3
S001782,U01227,2025-09-27 00:52:08.390338,2025-09-27 01:07:20.390338,D3,Edge,Direct,3
S001783,U01657,2025-09-26 20:21:38.390338,2025-09-26 20:28:14.390338,D2,Chrome,Organic,2
S001784,U01385,2025-09-26 06:25:03.390338,2025-09-26 06:43:47.390338,D2,Edge,Facebook,3
S001785,U01395,2025-09-26 18:40:56.390338,2025-09-26 18:55:30.390338,D2,Chrome,Google,4
S001786,U00638,2025-09-26 17:31:31.390338,2025-09-26 17:43:27.390338,D1,Safari,Facebook,2
S001787,U00829,2025-09-26 08:16:02.390338,2025-09-26 08:32:01.390338,D2,Edge,Facebook,3
S001788,U00799,2025-09-26 14:04:11.390338,2025-09-26 14:10:37.390338,D3,Chrome,Google,2
S001789,U00095,2025-09-26 10:09:09.390338,2025-09-26 10:22:58.390338,D1,Safari,Organic,2
S001790,U00187,2025-09-26 11:38:22.390338,2025-09-26 11:57:10.390338,D2,Firefox,Email,4
S001791,U00123,2025-09-26 17:13:39.390338,2025-09-26 17:17:17.390338,D3,Firefox,Direct,1
S001792,U01815,2025-09-26 07:44:26.390338,2025-09-26 07:52:29.390338,D3,Safari,Direct,1
S001793,U00895,2025-09-26 20:25:47.390338,2025-09-26 20:28:35.390338,D2,Chrome,Google,1
S001794,U01188,2025-09-26 22:01:49.390338,2025-09-26 22:23:37.390338,D1,Edge,Email,3
S001795,U00596,2025-09-26 11:49:37.390338,2025-09-26 12:12:08.390338,D1,Chrome,Facebook,3
S001796,U00200,2025-09-26 13:10:50.390338,2025-09-26 13:23:22.390338,D1,Safari,Facebook,3
S001797,U00467,2025-09-26 19:43:34.390338,2025-09-26 20:06:07.390338,D2,Edge,Google,3
S001798,U01029,2025-09-28 01:51:51.390338,2025-09-28 02:13:18.390338,D1,Firefox,Direct,4
S001799,U01217,2025-09-27 09:43:40.390338,2025-09-27 09:55:14.390338,D2,Safari,Email,2
S001800,U01082,2025-09-27 21:12:12.390338,2025-09-27 21:21:34.390338,D2,Edge,Google,2
S001801,U01141,2025-09-27 06:05:17.390338,2025-09-27 06:18:14.390338,D2,Chrome,Email,2
S001802,U01199,2025-09-28 01:47:16.390338,2025-09-28 01:57:03.390338,D3,Chrome,Organic,2
S001803,U01336,2025-09-27 22:40:03.390338,2025-09-27 22:57:40.390338,D2,Edge,Organic,4
S001804,U00319,2025-09-27 06:14:40.390338,2025-09-27 06:29:39.390338,D1,Safari,Google,2
S001805,U01934,2025-09-28 00:42:10.390338,2025-09-28 00:52:16.390338,D1,Firefox,Facebook,3
S001806,U01199,2025-09-27 23:33:25.390338,2025-09-27 23:51:32.390338,D2,Firefox,Organic,3
S001807,U01787,2025-09-28 00:17:58.390338,2025-09-28 00:28:37.390338,D2,Firefox,Organic,2
S001808,U00810,2025-09-27 06:00:16.390338,2025-09-27 06:14:35.390338,D3,Chrome,Facebook,3
S001809,U01196,2025-09-27 16:42:07.390338,2025-09-27 16:59:26.390338,D3,Chrome,Google,3
S001810,U00720,2025-09-27 22:13:33.390338,2025-09-27 22:23:35.390338,D3,Chrome,Direct,3
S001811,U00988,2025-09-27 09:36:07.390338,2025-09-27 09:46:16.390338,D3,Safari,Direct,2
S001812,U01218,2025-09-27 10:24:34.390338,2025-09-27 10:46:06.390338,D2,Firefox,Email,3
S001813,U01453,2025-09-28 03:03:48.390338,2025-09-28 03:14:38.390338,D3,Firefox,Facebook,2
S001814,U01885,2025-09-27 18:41:13.390338,2025-09-27 19:03:40.390338,D2,Edge,Direct,3
S001815,U00598,2025-09-27 17:01:37.390338,2025-09-27 17:04:29.390338,D3,Safari,Direct,2
S001816,U00101,2025-09-27 14:51:10.390338,2025-09-27 15:10:06.390338,D3,Edge,Direct,3
S001817,U00130,2025-09-27 22:56:37.390338,2025-09-27 23:09:20.390338,D2,Chrome,Direct,2
S001818,U01031,2025-09-28 00:09:08.390338,2025-09-28 00:16:15.390338,D3,Firefox,Direct,2
S001819,U01862,2025-09-27 20:21:43.390338,2025-09-27 20:42:30.390338,D3,Firefox,Facebook,3
S001820,U01259,2025-09-27 18:20:46.390338,2025-09-27 18:29:20.390338,D1,Edge,Email,2
S001821,U00760,2025-09-28 00:43:25.390338,2025-09-28 01:01:28.390338,D2,Chrome,Google,3
S001822,U00139,2025-09-28 00:30:37.390338,2025-09-28 00:45:55.390338,D1,Firefox,Google,3
S001823,U00038,2025-09-27 21:07:06.390338,2025-09-27 21:25:25.390338,D1,Edge,Direct,3
S001824,U01233,2025-09-27 14:33:54.390338,2025-09-27 14:57:36.390338,D2,Safari,Google,4
S001825,U00768,2025-09-28 03:17:04.390338,2025-09-28 03:22:16.390338,D2,Safari,Google,2
S001826,U01625,2025-09-27 13:26:35.390338,2025-09-27 13:31:04.390338,D1,Safari,Google,3
S001827,U01413,2025-09-27 07:36:09.390338,2025-09-27 07:47:57.390338,D1,Edge,Organic,2
S001828,U00148,2025-09-27 18:12:38.390338,2025-09-27 18:20:50.390338,D3,Firefox,Facebook,2
S001829,U00302,2025-09-27 08:20:48.390338,2025-09-27 08:36:39.390338,D2,Safari,Facebook,2
S001830,U00022,2025-09-27 22:21:34.390338,2025-09-27 22:31:55.390338,D3,Safari,Direct,3
S001831,U01425,2025-09-27 14:15:41.390338,2025-09-27 14:24:25.390338,D3,Firefox,Google,3
S001832,U01041,2025-09-28 01:02:34.390338,2025-09-28 01:11:19.390338,D3,Chrome,Email,2
S001833,U01157,2025-09-27 12:47:44.390338,2025-09-27 12:58:03.390338,D3,Chrome,Direct,3
S001834,U01776,2025-09-27 07:57:37.390338,2025-09-27 08:14:07.390338,D3,Chrome,Facebook,3
S001835,U01392,2025-09-27 21:01:17.390338,2025-09-27 21:21:27.390338,D2,Safari,Direct,3
S001836,U01861,2025-09-27 07:51:56.390338,2025-09-27 08:08:33.390338,D3,Safari,Organic,3
S001837,U00152,2025-09-27 23:49:12.390338,2025-09-28 00:02:19.390338,D2,Edge,Direct,3
S001838,U01645,2025-09-27 11:17:03.390338,2025-09-27 11:21:09.390338,D3,Firefox,Organic,1
S001839,U00261,2025-09-27 10:22:38.390338,2025-09-27 10:32:14.390338,D2,Firefox,Organic,3
S001840,U00284,2025-09-27 18:08:53.390338,2025-09-27 18:13:10.390338,D3,Safari,Google,2
S001841,U00157,2025-09-27 04:13:29.390338,2025-09-27 04:23:25.390338,D3,Chrome,Facebook,2
S001842,U00666,2025-09-27 18:52:57.390338,2025-09-27 19:18:48.390338,D1,Firefox,Email,4
S001843,U00625,2025-09-27 22:16:35.390338,2025-09-27 22:32:12.390338,D2,Edge,Facebook,2
S001844,U01759,2025-09-27 18:36:24.390338,2025-09-27 18:47:30.390338,D1,Firefox,Organic,2
S001845,U01834,2025-09-27 19:15:38.390338,2025-09-27 19:36:18.390338,D3,Chrome,Direct,4
S001846,U01370,2025-09-27 12:58:49.390338,2025-09-27 13:16:09.390338,D2,Safari,Google,2
S001847,U00376,2025-09-27 17:51:54.390338,2025-09-27 18:12:11.390338,D3,Safari,Organic,4
S001848,U00629,2025-09-27 22:04:08.390338,2025-09-27 22:18:11.390338,D1,Chrome,Google,3
S001849,U00127,2025-09-27 08:40:51.390338,2025-09-27 08:50:10.390338,D3,Firefox,Organic,3
S001850,U01373,2025-09-27 15:25:52.390338,2025-09-27 15:49:08.390338,D3,Edge,Direct,3
S001851,U01696,2025-09-27 21:07:26.390338,2025-09-27 21:14:32.390338,D3,Safari,Google,2
S001852,U01033,2025-09-28 02:04:02.390338,2025-09-28 02:09:27.390338,D3,Edge,Facebook,3
S001853,U00876,2025-09-27 08:06:17.390338,2025-09-27 08:20:28.390338,D1,Chrome,Organic,3
S001854,U01532,2025-09-27 06:57:26.390338,2025-09-27 07:13:55.390338,D1,Safari,Facebook,2
S001855,U00381,2025-09-28 01:12:54.390338,2025-09-28 01:29:21.390338,D2,Chrome,Organic,4
S001856,U00071,2025-09-27 20:39:13.390338,2025-09-27 20:52:10.390338,D1,Safari,Organic,2
S001857,U00812,2025-09-27 18:27:37.390338,2025-09-27 18:33:30.390338,D3,Chrome,Google,1
S001858,U01170,2025-09-27 11:46:41.390338,2025-09-27 12:00:22.390338,D3,Safari,Direct,2
S001859,U00789,2025-09-27 15:30:43.390338,2025-09-27 15:51:41.390338,D1,Edge,Organic,3
S001860,U00569,2025-09-27 11:59:33.390338,2025-09-27 12:12:40.390338,D3,Edge,Organic,2
S001861,U01629,2025-09-27 23:23:47.390338,2025-09-27 23:35:53.390338,D3,Firefox,Direct,3
S001862,U01520,2025-09-27 13:18:05.390338,2025-09-27 13:22:15.390338,D3,Safari,Organic,2
S001863,U00661,2025-09-27 21:33:52.390338,2025-09-27 21:59:26.390338,D1,Chrome,Google,3
S001864,U00768,2025-09-27 22:33:18.390338,2025-09-27 22:48:52.390338,D3,Edge,Email,3
S001865,U01885,2025-09-27 07:00:54.390338,2025-09-27 07:16:25.390338,D2,Edge,Facebook,3
S001866,U00075,2025-09-27 17:31:33.390338,2025-09-27 17:47:47.390338,D1,Firefox,Direct,3
S001867,U01694,2025-09-27 11:56:11.390338,2025-09-27 12:10:36.390338,D3,Safari,Facebook,3
S001868,U00939,2025-09-27 07:16:35.390338,2025-09-27 07:44:55.390338,D3,Edge,Organic,5
S001869,U01827,2025-09-27 12:50:10.390338,2025-09-27 13:03:52.390338,D2,Safari,Google,4
S001870,U01486,2025-09-27 13:07:30.390338,2025-09-27 13:21:48.390338,D3,Edge,Facebook,4
S001871,U01616,2025-09-27 15:06:58.390338,2025-09-27 15:13:19.390338,D2,Chrome,Facebook,3
S001872,U01555,2025-09-27 22:44:17.390338,2025-09-27 22:58:22.390338,D2,Chrome,Organic,2
S001873,U01809,2025-09-28 01:52:07.390338,2025-09-28 01:58:20.390338,D3,Chrome,Email,2
S001874,U00007,2025-09-27 11:24:34.390338,2025-09-27 11:50:34.390338,D3,Edge,Facebook,4
S001875,U01648,2025-09-27 17:28:00.390338,2025-09-27 17:42:04.390338,D2,Safari,Direct,3
S001876,U00928,2025-09-27 12:08:48.390338,2025-09-27 12:14:45.390338,D3,Edge,Organic,2
